  0%|          | 0/5000 [00:00<?, ?it/s][WARNING|logging.py:328] 2025-08-29 08:01:35,710 >> `use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                   
{'loss': 0.3115, 'grad_norm': 1.8098933696746826, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.2142, 'grad_norm': 1.8553746938705444, 'learning_rate': 4.620000000000001e-06, 'epoch': 0.05}
{'loss': 0.2316, 'grad_norm': 1.030938744544983, 'learning_rate': 4.6400000000000005e-06, 'epoch': 0.05}
{'loss': 0.2381, 'grad_norm': 1.192653775215149, 'learning_rate': 4.66e-06, 'epoch': 0.05}
{'loss': 0.2242, 'grad_norm': 1.0912915468215942, 'learning_rate': 4.680000000000001e-06, 'epoch': 0.05}
{'loss': 0.2162, 'grad_norm': 0.9726210236549377, 'learning_rate': 4.7e-06, 'epoch': 0.05}
{'loss': 0.2183, 'grad_norm': 0.8686919212341309, 'learning_rate': 4.7200000000000005e-06, 'epoch': 0.05}
{'loss': 0.2195, 'grad_norm': 1.3065669536590576, 'learning_rate': 4.74e-06, 'epoch': 0.05}
{'loss': 0.2124, 'grad_norm': 1.3484580516815186, 'learning_rate': 4.76e-06, 'epoch': 0.05}
{'loss': 0.2221, 'grad_norm': 1.1393425464630127, 'learning_rate': 4.78e-06, 'epoch': 0.05}
{'loss': 0.2311, 'grad_norm': 1.5620546340942383, 'learning_rate': 4.800000000000001e-06, 'epoch': 0.05}
{'loss': 0.2212, 'grad_norm': 0.9473735094070435, 'learning_rate': 4.8200000000000004e-06, 'epoch': 0.05}
{'loss': 0.2217, 'grad_norm': 1.2409839630126953, 'learning_rate': 4.84e-06, 'epoch': 0.05}
{'loss': 0.2219, 'grad_norm': 1.0623592138290405, 'learning_rate': 4.86e-06, 'epoch': 0.05}
{'loss': 0.2379, 'grad_norm': 1.0740987062454224, 'learning_rate': 4.880000000000001e-06, 'epoch': 0.05}
{'loss': 0.2293, 'grad_norm': 1.3152191638946533, 'learning_rate': 4.9000000000000005e-06, 'epoch': 0.05}
{'loss': 0.2172, 'grad_norm': 1.0974113941192627, 'learning_rate': 4.92e-06, 'epoch': 0.05}
{'loss': 0.2175, 'grad_norm': 1.1116796731948853, 'learning_rate': 4.94e-06, 'epoch': 0.05}
{'loss': 0.2204, 'grad_norm': 1.2478471994400024, 'learning_rate': 4.960000000000001e-06, 'epoch': 0.05}
{'loss': 0.2145, 'grad_norm': 1.5423593521118164, 'learning_rate': 4.980000000000001e-06, 'epoch': 0.05}
{'loss': 0.2245, 'grad_norm': 3.753152370452881, 'learning_rate': 5e-06, 'epoch': 0.05}
{'loss': 0.212, 'grad_norm': 1.1660338640213013, 'learning_rate': 5.02e-06, 'epoch': 0.05}
{'loss': 0.2151, 'grad_norm': 1.0779873132705688, 'learning_rate': 5.04e-06, 'epoch': 0.05}
{'loss': 0.2199, 'grad_norm': 1.1907398700714111, 'learning_rate': 5.060000000000001e-06, 'epoch': 0.05}
{'loss': 0.212, 'grad_norm': 2.2054362297058105, 'learning_rate': 5.0800000000000005e-06, 'epoch': 0.05}
{'loss': 0.2218, 'grad_norm': 1.6272306442260742, 'learning_rate': 5.1e-06, 'epoch': 0.05}
{'loss': 0.2235, 'grad_norm': 1.0765403509140015, 'learning_rate': 5.12e-06, 'epoch': 0.05}
{'loss': 0.2216, 'grad_norm': 1.2377880811691284, 'learning_rate': 5.140000000000001e-06, 'epoch': 0.05}
{'loss': 0.218, 'grad_norm': 1.134678602218628, 'learning_rate': 5.1600000000000006e-06, 'epoch': 0.05}
{'loss': 0.2162, 'grad_norm': 1.1487438678741455, 'learning_rate': 5.18e-06, 'epoch': 0.05}
{'loss': 0.2011, 'grad_norm': 5.864030838012695, 'learning_rate': 5.2e-06, 'epoch': 0.05}
{'loss': 0.2271, 'grad_norm': 1.3617390394210815, 'learning_rate': 5.220000000000001e-06, 'epoch': 0.05}
{'loss': 0.2232, 'grad_norm': 0.9349554777145386, 'learning_rate': 5.240000000000001e-06, 'epoch': 0.05}
{'loss': 0.2184, 'grad_norm': 1.1838923692703247, 'learning_rate': 5.2600000000000005e-06, 'epoch': 0.05}
{'loss': 0.2145, 'grad_norm': 1.606182336807251, 'learning_rate': 5.28e-06, 'epoch': 0.05}
{'loss': 0.2257, 'grad_norm': 0.982832133769989, 'learning_rate': 5.300000000000001e-06, 'epoch': 0.05}
{'loss': 0.2139, 'grad_norm': 1.247498631477356, 'learning_rate': 5.320000000000001e-06, 'epoch': 0.05}
{'loss': 0.2161, 'grad_norm': 1.062179446220398, 'learning_rate': 5.3400000000000005e-06, 'epoch': 0.05}
{'loss': 0.2209, 'grad_norm': 1.4670772552490234, 'learning_rate': 5.36e-06, 'epoch': 0.05}
{'loss': 0.2248, 'grad_norm': 1.54238760471344, 'learning_rate': 5.380000000000001e-06, 'epoch': 0.05}
{'loss': 0.2193, 'grad_norm': 4.474667072296143, 'learning_rate': 5.400000000000001e-06, 'epoch': 0.05}
{'loss': 0.2194, 'grad_norm': 1.0307443141937256, 'learning_rate': 5.420000000000001e-06, 'epoch': 0.05}
{'loss': 0.2177, 'grad_norm': 1.845005989074707, 'learning_rate': 5.4400000000000004e-06, 'epoch': 0.06}
{'loss': 0.213, 'grad_norm': 1.8971850872039795, 'learning_rate': 5.460000000000001e-06, 'epoch': 0.06}
{'loss': 0.2088, 'grad_norm': 1.3574798107147217, 'learning_rate': 5.480000000000001e-06, 'epoch': 0.06}
{'loss': 0.1981, 'grad_norm': 1.804995059967041, 'learning_rate': 5.500000000000001e-06, 'epoch': 0.06}
{'loss': 0.2223, 'grad_norm': 1.4871646165847778, 'learning_rate': 5.5200000000000005e-06, 'epoch': 0.06}
{'loss': 0.2117, 'grad_norm': 1.0343382358551025, 'learning_rate': 5.540000000000001e-06, 'epoch': 0.06}
{'loss': 0.214, 'grad_norm': 1.1149368286132812, 'learning_rate': 5.560000000000001e-06, 'epoch': 0.06}
{'loss': 0.2146, 'grad_norm': 1.0469557046890259, 'learning_rate': 5.580000000000001e-06, 'epoch': 0.06}
{'loss': 0.2237, 'grad_norm': 1.1662778854370117, 'learning_rate': 5.600000000000001e-06, 'epoch': 0.06}
{'loss': 0.216, 'grad_norm': 1.0806392431259155, 'learning_rate': 5.620000000000001e-06, 'epoch': 0.06}
{'loss': 0.2135, 'grad_norm': 1.7554879188537598, 'learning_rate': 5.64e-06, 'epoch': 0.06}
{'loss': 0.2102, 'grad_norm': 1.2098232507705688, 'learning_rate': 5.66e-06, 'epoch': 0.06}
{'loss': 0.2094, 'grad_norm': 1.1374706029891968, 'learning_rate': 5.68e-06, 'epoch': 0.06}
{'loss': 0.2159, 'grad_norm': 1.0331523418426514, 'learning_rate': 5.7e-06, 'epoch': 0.06}
{'loss': 0.22, 'grad_norm': 1.215855598449707, 'learning_rate': 5.72e-06, 'epoch': 0.06}
{'loss': 0.2099, 'grad_norm': 1.6485553979873657, 'learning_rate': 5.74e-06, 'epoch': 0.06}
{'loss': 0.2149, 'grad_norm': 1.4168822765350342, 'learning_rate': 5.76e-06, 'epoch': 0.06}
{'loss': 0.2106, 'grad_norm': 1.9931755065917969, 'learning_rate': 5.78e-06, 'epoch': 0.06}
{'loss': 0.2127, 'grad_norm': 2.285221576690674, 'learning_rate': 5.8e-06, 'epoch': 0.06}
{'loss': 0.2714, 'grad_norm': 3.5936787128448486, 'learning_rate': 5.82e-06, 'epoch': 0.06}
{'loss': 0.2217, 'grad_norm': 2.049666166305542, 'learning_rate': 5.84e-06, 'epoch': 0.06}
{'loss': 0.2093, 'grad_norm': 1.6338104009628296, 'learning_rate': 5.86e-06, 'epoch': 0.06}
{'loss': 0.2167, 'grad_norm': 1.1036487817764282, 'learning_rate': 5.8800000000000005e-06, 'epoch': 0.06}
{'loss': 0.2143, 'grad_norm': 1.3511816263198853, 'learning_rate': 5.9e-06, 'epoch': 0.06}
{'loss': 0.2195, 'grad_norm': 1.4699418544769287, 'learning_rate': 5.92e-06, 'epoch': 0.06}
{'loss': 0.2126, 'grad_norm': 1.1366478204727173, 'learning_rate': 5.94e-06, 'epoch': 0.06}
{'loss': 0.2243, 'grad_norm': 1.1247121095657349, 'learning_rate': 5.9600000000000005e-06, 'epoch': 0.06}
{'loss': 0.1955, 'grad_norm': 1.332500696182251, 'learning_rate': 5.98e-06, 'epoch': 0.06}
{'loss': 0.2177, 'grad_norm': 1.7022771835327148, 'learning_rate': 6e-06, 'epoch': 0.06}
{'loss': 0.1759, 'grad_norm': 1.0658659934997559, 'learning_rate': 6.02e-06, 'epoch': 0.06}
{'loss': 0.2181, 'grad_norm': 1.6474169492721558, 'learning_rate': 6.040000000000001e-06, 'epoch': 0.06}
{'loss': 0.2034, 'grad_norm': 0.9565941095352173, 'learning_rate': 6.0600000000000004e-06, 'epoch': 0.06}
{'loss': 0.2227, 'grad_norm': 2.1101176738739014, 'learning_rate': 6.08e-06, 'epoch': 0.06}
{'loss': 0.2132, 'grad_norm': 1.0230966806411743, 'learning_rate': 6.1e-06, 'epoch': 0.06}
{'loss': 0.2078, 'grad_norm': 1.3625754117965698, 'learning_rate': 6.120000000000001e-06, 'epoch': 0.06}
{'loss': 0.2142, 'grad_norm': 1.1312810182571411, 'learning_rate': 6.1400000000000005e-06, 'epoch': 0.06}
{'loss': 0.2114, 'grad_norm': 1.0509096384048462, 'learning_rate': 6.16e-06, 'epoch': 0.06}
{'loss': 0.2223, 'grad_norm': 2.311784505844116, 'learning_rate': 6.18e-06, 'epoch': 0.06}
{'loss': 0.2103, 'grad_norm': 1.7707308530807495, 'learning_rate': 6.200000000000001e-06, 'epoch': 0.06}
{'loss': 0.2118, 'grad_norm': 1.466485619544983, 'learning_rate': 6.220000000000001e-06, 'epoch': 0.06}
{'loss': 0.2104, 'grad_norm': 1.5787107944488525, 'learning_rate': 6.24e-06, 'epoch': 0.06}
{'loss': 0.2187, 'grad_norm': 1.0836912393569946, 'learning_rate': 6.26e-06, 'epoch': 0.06}
{'loss': 0.2165, 'grad_norm': 1.5600448846817017, 'learning_rate': 6.280000000000001e-06, 'epoch': 0.06}
{'loss': 0.2218, 'grad_norm': 3.5380399227142334, 'learning_rate': 6.300000000000001e-06, 'epoch': 0.06}
{'loss': 0.2107, 'grad_norm': 1.1882870197296143, 'learning_rate': 6.3200000000000005e-06, 'epoch': 0.06}
{'loss': 0.2078, 'grad_norm': 1.817795753479004, 'learning_rate': 6.34e-06, 'epoch': 0.06}
{'loss': 0.1983, 'grad_norm': 1.3560025691986084, 'learning_rate': 6.360000000000001e-06, 'epoch': 0.06}
{'loss': 0.1802, 'grad_norm': 1.3901314735412598, 'learning_rate': 6.380000000000001e-06, 'epoch': 0.06}
{'loss': 0.2067, 'grad_norm': 1.6506487131118774, 'learning_rate': 6.4000000000000006e-06, 'epoch': 0.06}
{'loss': 0.2046, 'grad_norm': 1.5268994569778442, 'learning_rate': 6.42e-06, 'epoch': 0.06}
{'loss': 0.2088, 'grad_norm': 1.4357951879501343, 'learning_rate': 6.440000000000001e-06, 'epoch': 0.07}
{'loss': 0.2038, 'grad_norm': 1.2046302556991577, 'learning_rate': 6.460000000000001e-06, 'epoch': 0.07}
{'loss': 0.2097, 'grad_norm': 0.9258758425712585, 'learning_rate': 6.480000000000001e-06, 'epoch': 0.07}
{'loss': 0.2206, 'grad_norm': 1.2089407444000244, 'learning_rate': 6.5000000000000004e-06, 'epoch': 0.07}
{'loss': 0.2084, 'grad_norm': 1.0594717264175415, 'learning_rate': 6.520000000000001e-06, 'epoch': 0.07}
{'loss': 0.2124, 'grad_norm': 1.851036787033081, 'learning_rate': 6.540000000000001e-06, 'epoch': 0.07}
{'loss': 0.204, 'grad_norm': 1.7285287380218506, 'learning_rate': 6.560000000000001e-06, 'epoch': 0.07}
{'loss': 0.1972, 'grad_norm': 1.1888117790222168, 'learning_rate': 6.5800000000000005e-06, 'epoch': 0.07}
{'loss': 0.2136, 'grad_norm': 1.541619062423706, 'learning_rate': 6.600000000000001e-06, 'epoch': 0.07}
{'loss': 0.2168, 'grad_norm': 1.2308990955352783, 'learning_rate': 6.620000000000001e-06, 'epoch': 0.07}
{'loss': 0.2121, 'grad_norm': 1.368900179862976, 'learning_rate': 6.640000000000001e-06, 'epoch': 0.07}
{'loss': 0.1969, 'grad_norm': 1.2131751775741577, 'learning_rate': 6.660000000000001e-06, 'epoch': 0.07}
{'loss': 0.2202, 'grad_norm': 1.170566439628601, 'learning_rate': 6.680000000000001e-06, 'epoch': 0.07}
{'loss': 0.2078, 'grad_norm': 1.2608308792114258, 'learning_rate': 6.700000000000001e-06, 'epoch': 0.07}
{'loss': 0.2135, 'grad_norm': 1.2436418533325195, 'learning_rate': 6.720000000000001e-06, 'epoch': 0.07}
{'loss': 0.2118, 'grad_norm': 1.8298022747039795, 'learning_rate': 6.740000000000001e-06, 'epoch': 0.07}
{'loss': 0.2005, 'grad_norm': 1.4094711542129517, 'learning_rate': 6.760000000000001e-06, 'epoch': 0.07}
{'loss': 0.2132, 'grad_norm': 1.2767988443374634, 'learning_rate': 6.780000000000001e-06, 'epoch': 0.07}
{'loss': 0.2124, 'grad_norm': 1.3953540325164795, 'learning_rate': 6.800000000000001e-06, 'epoch': 0.07}
{'loss': 0.2115, 'grad_norm': 1.8402223587036133, 'learning_rate': 6.820000000000001e-06, 'epoch': 0.07}
{'loss': 0.2125, 'grad_norm': 1.3397647142410278, 'learning_rate': 6.8400000000000014e-06, 'epoch': 0.07}
{'loss': 0.2147, 'grad_norm': 1.3109489679336548, 'learning_rate': 6.860000000000001e-06, 'epoch': 0.07}
{'loss': 0.2035, 'grad_norm': 1.5577057600021362, 'learning_rate': 6.88e-06, 'epoch': 0.07}
{'loss': 0.21, 'grad_norm': 1.9110355377197266, 'learning_rate': 6.9e-06, 'epoch': 0.07}
{'loss': 0.1892, 'grad_norm': 1.4695724248886108, 'learning_rate': 6.92e-06, 'epoch': 0.07}
{'loss': 0.2136, 'grad_norm': 1.6367430686950684, 'learning_rate': 6.9400000000000005e-06, 'epoch': 0.07}
{'loss': 0.1983, 'grad_norm': 1.0301979780197144, 'learning_rate': 6.96e-06, 'epoch': 0.07}
{'loss': 0.2006, 'grad_norm': 1.8348907232284546, 'learning_rate': 6.98e-06, 'epoch': 0.07}
{'loss': 0.1945, 'grad_norm': 1.665675401687622, 'learning_rate': 7e-06, 'epoch': 0.07}
{'loss': 0.1951, 'grad_norm': 3.1411924362182617, 'learning_rate': 7.0200000000000006e-06, 'epoch': 0.07}
{'loss': 0.2039, 'grad_norm': 1.428908348083496, 'learning_rate': 7.04e-06, 'epoch': 0.07}
{'loss': 0.2099, 'grad_norm': 1.0116734504699707, 'learning_rate': 7.06e-06, 'epoch': 0.07}
{'loss': 0.1922, 'grad_norm': 1.168829321861267, 'learning_rate': 7.08e-06, 'epoch': 0.07}
{'loss': 0.2126, 'grad_norm': 2.4573071002960205, 'learning_rate': 7.100000000000001e-06, 'epoch': 0.07}
{'loss': 0.1975, 'grad_norm': 1.2709553241729736, 'learning_rate': 7.1200000000000004e-06, 'epoch': 0.07}
{'loss': 0.2041, 'grad_norm': 1.4064068794250488, 'learning_rate': 7.14e-06, 'epoch': 0.07}
{'loss': 0.2072, 'grad_norm': 2.0312459468841553, 'learning_rate': 7.16e-06, 'epoch': 0.07}
{'loss': 0.206, 'grad_norm': 1.376927375793457, 'learning_rate': 7.180000000000001e-06, 'epoch': 0.07}
{'loss': 0.206, 'grad_norm': 1.2028968334197998, 'learning_rate': 7.2000000000000005e-06, 'epoch': 0.07}
{'loss': 0.2041, 'grad_norm': 1.2179560661315918, 'learning_rate': 7.22e-06, 'epoch': 0.07}
{'loss': 0.2067, 'grad_norm': 1.3573956489562988, 'learning_rate': 7.24e-06, 'epoch': 0.07}
{'loss': 0.2089, 'grad_norm': 2.965266704559326, 'learning_rate': 7.260000000000001e-06, 'epoch': 0.07}
{'loss': 0.2006, 'grad_norm': 1.3860565423965454, 'learning_rate': 7.280000000000001e-06, 'epoch': 0.07}
{'loss': 0.2031, 'grad_norm': 1.2222003936767578, 'learning_rate': 7.3e-06, 'epoch': 0.07}
{'loss': 0.2152, 'grad_norm': 1.9453608989715576, 'learning_rate': 7.32e-06, 'epoch': 0.07}
{'loss': 0.2092, 'grad_norm': 1.164905309677124, 'learning_rate': 7.340000000000001e-06, 'epoch': 0.07}
{'loss': 0.1873, 'grad_norm': 1.8400733470916748, 'learning_rate': 7.360000000000001e-06, 'epoch': 0.07}
{'loss': 0.2396, 'grad_norm': 3.623248338699341, 'learning_rate': 7.3800000000000005e-06, 'epoch': 0.07}
{'loss': 0.2027, 'grad_norm': 1.2598145008087158, 'learning_rate': 7.4e-06, 'epoch': 0.07}
{'loss': 0.1914, 'grad_norm': 1.4462623596191406, 'learning_rate': 7.420000000000001e-06, 'epoch': 0.07}
{'loss': 0.2186, 'grad_norm': 1.5897669792175293, 'learning_rate': 7.440000000000001e-06, 'epoch': 0.07}
{'loss': 0.2039, 'grad_norm': 1.28251051902771, 'learning_rate': 7.4600000000000006e-06, 'epoch': 0.08}
{'loss': 0.2092, 'grad_norm': 1.4141294956207275, 'learning_rate': 7.48e-06, 'epoch': 0.08}
{'loss': 0.1848, 'grad_norm': 2.6766414642333984, 'learning_rate': 7.500000000000001e-06, 'epoch': 0.08}
{'loss': 0.2043, 'grad_norm': 1.3495080471038818, 'learning_rate': 7.520000000000001e-06, 'epoch': 0.08}
{'loss': 0.2079, 'grad_norm': 1.5567771196365356, 'learning_rate': 7.540000000000001e-06, 'epoch': 0.08}
{'loss': 0.2655, 'grad_norm': 8.081154823303223, 'learning_rate': 7.5600000000000005e-06, 'epoch': 0.08}
{'loss': 0.2063, 'grad_norm': 1.727856993675232, 'learning_rate': 7.58e-06, 'epoch': 0.08}
{'loss': 0.2119, 'grad_norm': 1.2687722444534302, 'learning_rate': 7.600000000000001e-06, 'epoch': 0.08}
{'loss': 0.2147, 'grad_norm': 1.3803733587265015, 'learning_rate': 7.620000000000001e-06, 'epoch': 0.08}
{'loss': 0.201, 'grad_norm': 1.4408464431762695, 'learning_rate': 7.640000000000001e-06, 'epoch': 0.08}
{'loss': 0.2027, 'grad_norm': 1.1745994091033936, 'learning_rate': 7.660000000000001e-06, 'epoch': 0.08}
{'loss': 0.2644, 'grad_norm': 3.273571014404297, 'learning_rate': 7.680000000000001e-06, 'epoch': 0.08}
{'loss': 0.2077, 'grad_norm': 1.4906270503997803, 'learning_rate': 7.7e-06, 'epoch': 0.08}
{'loss': 0.2046, 'grad_norm': 1.1893738508224487, 'learning_rate': 7.72e-06, 'epoch': 0.08}
{'loss': 0.2209, 'grad_norm': 2.213439702987671, 'learning_rate': 7.74e-06, 'epoch': 0.08}
{'loss': 0.2049, 'grad_norm': 1.4232866764068604, 'learning_rate': 7.76e-06, 'epoch': 0.08}
{'loss': 0.2159, 'grad_norm': 1.7058367729187012, 'learning_rate': 7.78e-06, 'epoch': 0.08}
{'loss': 0.2103, 'grad_norm': 1.2012274265289307, 'learning_rate': 7.800000000000002e-06, 'epoch': 0.08}
{'loss': 0.2057, 'grad_norm': 2.4873292446136475, 'learning_rate': 7.820000000000001e-06, 'epoch': 0.08}
{'loss': 0.2078, 'grad_norm': 1.7613099813461304, 'learning_rate': 7.840000000000001e-06, 'epoch': 0.08}
{'loss': 0.2165, 'grad_norm': 1.764466643333435, 'learning_rate': 7.860000000000001e-06, 'epoch': 0.08}
{'loss': 0.2194, 'grad_norm': 1.8449290990829468, 'learning_rate': 7.88e-06, 'epoch': 0.08}
{'loss': 0.2005, 'grad_norm': 1.3989481925964355, 'learning_rate': 7.9e-06, 'epoch': 0.08}
{'loss': 0.2344, 'grad_norm': 2.03852915763855, 'learning_rate': 7.92e-06, 'epoch': 0.08}
{'loss': 0.2192, 'grad_norm': 2.3662109375, 'learning_rate': 7.94e-06, 'epoch': 0.08}
{'loss': 0.2043, 'grad_norm': 1.6822431087493896, 'learning_rate': 7.960000000000002e-06, 'epoch': 0.08}
{'loss': 0.1831, 'grad_norm': 1.8486227989196777, 'learning_rate': 7.980000000000002e-06, 'epoch': 0.08}
{'loss': 0.2053, 'grad_norm': 1.159109115600586, 'learning_rate': 8.000000000000001e-06, 'epoch': 0.08}
{'loss': 0.2074, 'grad_norm': 1.1225392818450928, 'learning_rate': 8.020000000000001e-06, 'epoch': 0.08}
{'loss': 0.2302, 'grad_norm': 2.0347483158111572, 'learning_rate': 8.040000000000001e-06, 'epoch': 0.08}
{'loss': 0.2102, 'grad_norm': 1.7544976472854614, 'learning_rate': 8.06e-06, 'epoch': 0.08}
{'loss': 0.2275, 'grad_norm': 1.8110816478729248, 'learning_rate': 8.08e-06, 'epoch': 0.08}
{'loss': 0.2041, 'grad_norm': 1.2507264614105225, 'learning_rate': 8.1e-06, 'epoch': 0.08}
{'loss': 0.2033, 'grad_norm': 1.3934283256530762, 'learning_rate': 8.120000000000002e-06, 'epoch': 0.08}
{'loss': 0.2114, 'grad_norm': 1.7371864318847656, 'learning_rate': 8.14e-06, 'epoch': 0.08}
{'loss': 0.2066, 'grad_norm': 1.3981590270996094, 'learning_rate': 8.16e-06, 'epoch': 0.08}
{'loss': 0.212, 'grad_norm': 1.5389268398284912, 'learning_rate': 8.18e-06, 'epoch': 0.08}
{'loss': 0.2058, 'grad_norm': 1.345988154411316, 'learning_rate': 8.2e-06, 'epoch': 0.08}
{'loss': 0.2123, 'grad_norm': 1.4988099336624146, 'learning_rate': 8.220000000000001e-06, 'epoch': 0.08}
{'loss': 0.2007, 'grad_norm': 1.5959279537200928, 'learning_rate': 8.24e-06, 'epoch': 0.08}
{'loss': 0.2009, 'grad_norm': 1.4617877006530762, 'learning_rate': 8.26e-06, 'epoch': 0.08}
{'loss': 0.1985, 'grad_norm': 1.2318751811981201, 'learning_rate': 8.28e-06, 'epoch': 0.08}
{'loss': 0.1963, 'grad_norm': 1.1447014808654785, 'learning_rate': 8.3e-06, 'epoch': 0.08}
{'loss': 0.1927, 'grad_norm': 5.343447208404541, 'learning_rate': 8.32e-06, 'epoch': 0.08}
{'loss': 0.2018, 'grad_norm': 1.63419771194458, 'learning_rate': 8.34e-06, 'epoch': 0.08}
{'loss': 0.2068, 'grad_norm': 1.460830569267273, 'learning_rate': 8.36e-06, 'epoch': 0.08}
{'loss': 0.2046, 'grad_norm': 4.726223468780518, 'learning_rate': 8.380000000000001e-06, 'epoch': 0.08}
{'loss': 0.2211, 'grad_norm': 1.5378378629684448, 'learning_rate': 8.400000000000001e-06, 'epoch': 0.08}
{'loss': 0.206, 'grad_norm': 1.3866329193115234, 'learning_rate': 8.42e-06, 'epoch': 0.08}
{'loss': 0.209, 'grad_norm': 2.867222309112549, 'learning_rate': 8.44e-06, 'epoch': 0.09}
{'loss': 0.2036, 'grad_norm': 4.588588714599609, 'learning_rate': 8.46e-06, 'epoch': 0.09}
{'loss': 0.2101, 'grad_norm': 1.8143863677978516, 'learning_rate': 8.48e-06, 'epoch': 0.09}
{'loss': 0.2194, 'grad_norm': 1.6358991861343384, 'learning_rate': 8.5e-06, 'epoch': 0.09}
{'loss': 0.1942, 'grad_norm': 1.2391242980957031, 'learning_rate': 8.52e-06, 'epoch': 0.09}
{'loss': 0.2105, 'grad_norm': 1.748902440071106, 'learning_rate': 8.540000000000001e-06, 'epoch': 0.09}
{'loss': 0.2048, 'grad_norm': 1.3928489685058594, 'learning_rate': 8.560000000000001e-06, 'epoch': 0.09}
{'loss': 0.2142, 'grad_norm': 1.274285912513733, 'learning_rate': 8.580000000000001e-06, 'epoch': 0.09}
{'loss': 0.2325, 'grad_norm': 2.4929091930389404, 'learning_rate': 8.6e-06, 'epoch': 0.09}
{'loss': 0.2061, 'grad_norm': 1.7388660907745361, 'learning_rate': 8.62e-06, 'epoch': 0.09}
{'loss': 0.2011, 'grad_norm': 1.2802709341049194, 'learning_rate': 8.64e-06, 'epoch': 0.09}
{'loss': 0.2071, 'grad_norm': 1.2806880474090576, 'learning_rate': 8.66e-06, 'epoch': 0.09}
{'loss': 0.2115, 'grad_norm': 1.3286994695663452, 'learning_rate': 8.68e-06, 'epoch': 0.09}
{'loss': 0.2079, 'grad_norm': 1.7713525295257568, 'learning_rate': 8.700000000000001e-06, 'epoch': 0.09}
{'loss': 0.2115, 'grad_norm': 1.285712480545044, 'learning_rate': 8.720000000000001e-06, 'epoch': 0.09}
{'loss': 0.2118, 'grad_norm': 1.126073956489563, 'learning_rate': 8.740000000000001e-06, 'epoch': 0.09}
{'loss': 0.2101, 'grad_norm': 1.5156725645065308, 'learning_rate': 8.76e-06, 'epoch': 0.09}
{'loss': 0.2028, 'grad_norm': 1.2546305656433105, 'learning_rate': 8.78e-06, 'epoch': 0.09}
{'loss': 0.1938, 'grad_norm': 1.2187517881393433, 'learning_rate': 8.8e-06, 'epoch': 0.09}
{'loss': 0.1987, 'grad_norm': 1.1473084688186646, 'learning_rate': 8.82e-06, 'epoch': 0.09}
{'loss': 0.2081, 'grad_norm': 1.2814397811889648, 'learning_rate': 8.84e-06, 'epoch': 0.09}
{'loss': 0.209, 'grad_norm': 1.869343638420105, 'learning_rate': 8.860000000000002e-06, 'epoch': 0.09}
{'loss': 0.208, 'grad_norm': 1.722287893295288, 'learning_rate': 8.880000000000001e-06, 'epoch': 0.09}
{'loss': 0.2064, 'grad_norm': 1.106812596321106, 'learning_rate': 8.900000000000001e-06, 'epoch': 0.09}
{'loss': 0.2076, 'grad_norm': 1.5738497972488403, 'learning_rate': 8.920000000000001e-06, 'epoch': 0.09}
{'loss': 0.2036, 'grad_norm': 1.5722755193710327, 'learning_rate': 8.94e-06, 'epoch': 0.09}
{'loss': 0.2086, 'grad_norm': 1.7318260669708252, 'learning_rate': 8.96e-06, 'epoch': 0.09}
{'loss': 0.2051, 'grad_norm': 1.702746868133545, 'learning_rate': 8.98e-06, 'epoch': 0.09}
{'loss': 0.1952, 'grad_norm': 1.1156233549118042, 'learning_rate': 9e-06, 'epoch': 0.09}
{'loss': 0.2025, 'grad_norm': 3.0710813999176025, 'learning_rate': 9.020000000000002e-06, 'epoch': 0.09}
{'loss': 0.2233, 'grad_norm': 1.811262607574463, 'learning_rate': 9.040000000000002e-06, 'epoch': 0.09}
{'loss': 0.215, 'grad_norm': 2.394498825073242, 'learning_rate': 9.060000000000001e-06, 'epoch': 0.09}
{'loss': 0.196, 'grad_norm': 1.6843984127044678, 'learning_rate': 9.080000000000001e-06, 'epoch': 0.09}
{'loss': 0.2073, 'grad_norm': 2.1023643016815186, 'learning_rate': 9.100000000000001e-06, 'epoch': 0.09}
